Waktu,ID,Username,Teks
1979-08-04T04:14:40,bc6370ea-08aa-481e-bca9-ad8d23052c42,raden46,"Sunt labore consectetur laborum placeat ab modi laboriosam, asperiores blanditiis tempora numquam nostrum tempore beatae debitis, accusamus tenetur adipisci porro quos nulla quasi inventore consectetur vitae?"
2017-06-03T04:38:53,af601836-e1d5-430f-a813-95f3475f6ac1,kuyainah,"Impedit illo sed dolor excepturi, fugiat unde corrupti a dicta accusamus dignissimos maiores et optio ipsam, a corrupti hic magni neque consequuntur sed repellendus veritatis necessitatibus."
2018-06-21T12:12:53,e68111ce-9ebb-418d-9e2b-0bdeab4273a2,novi68,"Dolor quos molestiae, ea saepe aperiam asperiores minus, dolores quam voluptatum possimus harum eum nesciunt fugit tenetur, incidunt debitis deleniti quibusdam magnam veritatis consequatur asperiores voluptate pariatur reprehenderit tempora?"
1985-06-25T22:35:58,9edeaa79-4462-4b64-843c-d02b4128d7d5,qzulaika,"Unde cumque et praesentium optio molestiae impedit consequuntur voluptas rerum suscipit, officiis dolorum error exercitationem vero nulla sapiente dignissimos ducimus fugit eveniet, voluptates facilis sint vero corrupti aperiam repellendus cupiditate nihil esse aliquid, a aliquid labore quia facere enim minus tempora, earum ipsum deserunt perspiciatis laudantium soluta."
1977-04-08T11:45:19,af162788-d522-4a84-aa1b-395a50394bf0,mahfud48,"Sint esse quaerat saepe blanditiis enim magni ut quos, commodi illum voluptas repellendus consequatur?"
1977-04-24T03:08:35,ed0401ee-206f-42b5-a2ec-67f1f99f4965,nasyidahluhung,"Libero harum perspiciatis enim neque, eos dignissimos cumque ab repudiandae aspernatur ex blanditiis itaque?"
1984-07-20T07:45:28,9b009a68-1079-4645-9961-f1bcc67dc255,kaylamarpaung,"Dicta soluta at ex dolorum eius necessitatibus veritatis consectetur, quidem consequatur quod laboriosam ullam, tempore quis corporis nisi perferendis quia facere rem cumque illum, dolores dolor eveniet quod eos, provident hic officia itaque natus ad?"
2011-07-03T16:21:05,ccded83b-8661-4464-8c4c-49387bae9aed,lsinaga,"Quo eaque error repellendus laboriosam ab pariatur officia vitae iusto, deserunt ullam beatae mollitia cumque veniam nulla eaque asperiores quaerat eligendi voluptatem, aperiam culpa corporis, quam labore vel sed earum vero, voluptas quas suscipit delectus soluta perspiciatis optio culpa molestiae repellendus?"
2012-12-21T12:28:38,a8f27350-5cc1-4e55-9cda-2eeceece175c,uwibisono,"Optio eveniet maxime inventore blanditiis doloribus modi fugit, beatae ducimus molestias modi a quisquam error, similique ipsam expedita cumque consequatur quis harum asperiores quas nesciunt, vel obcaecati reiciendis voluptatibus corporis dicta voluptates dolores qui officiis repellat."
2020-12-24T17:24:17,a7907f5f-ead6-429e-9915-b67986b39657,prayitnaandriani,"Laboriosam ad quis nostrum corporis animi nemo doloremque similique quia enim, deleniti nihil hic voluptatem fugiat sint possimus, temporibus a assumenda laboriosam saepe quam mollitia necessitatibus, odit suscipit eligendi tenetur assumenda adipisci explicabo."
1997-06-23T18:53:49,212fd885-b799-4e07-b7e9-243792e443c2,irawansidiq,"Autem ducimus doloremque deleniti iusto quis voluptatem ratione molestiae nisi, quae blanditiis est eos enim quas nesciunt, neque quibusdam animi numquam corporis, esse vel natus nesciunt doloribus?"
1995-03-14T19:11:39,66ac50c2-7afd-4701-8bea-a0b3ac6269e4,hutagalungsidiq,"Quibusdam repellat amet perspiciatis, architecto fugiat nisi velit impedit eum ullam delectus, at consequatur eaque aperiam quia repudiandae cumque."
2012-01-05T21:03:32,548ebc95-18d8-4645-8c68-a74ddc634955,maimunahwibowo,"Quos exercitationem id numquam quam eligendi voluptas aperiam recusandae quas, ratione ut possimus veniam quaerat minima esse accusantium, corporis culpa error atque, distinctio itaque reprehenderit, hic dicta perspiciatis a aut?"
1976-01-08T17:39:25,444ed00e-0063-4cf4-91d0-04a4b7df5a0e,ymarbun,"Voluptatum ab animi soluta optio unde reprehenderit sunt eligendi quo praesentium sit, magni vero ad delectus architecto fugiat aspernatur illum excepturi labore, deleniti non quidem vero laudantium quo eligendi magnam magni error nisi?"
1983-06-13T08:30:38,f2dcb7a6-c703-46a9-acf1-bb38138d55f3,emasjailani,"Eaque praesentium itaque incidunt velit, adipisci deserunt cupiditate impedit delectus commodi amet iste aliquam, debitis non tenetur quisquam, ea exercitationem aperiam voluptatem laborum commodi iure?"
1981-01-20T15:18:50,01ef5980-9a16-4dcd-979e-4cea209c3316,pancasitumorang,"Ab temporibus dolorum natus harum accusamus, placeat doloribus praesentium, reiciendis fugit aspernatur, numquam laudantium obcaecati."
2004-02-07T17:26:07,f95bb56e-27b8-4cc1-bf8a-aa2022d2e211,nmaheswara,"Perferendis illum eligendi minus, provident ratione maxime deserunt in amet libero aliquid minus, animi voluptatem exercitationem tenetur."
1992-03-23T05:41:48,8fbd481e-f598-4432-b3e9-413195435ca8,sinagakala,"Eius sit modi impedit similique rerum officia, reprehenderit nemo dolore cupiditate molestias ipsum nulla natus velit, quisquam perspiciatis cupiditate rem assumenda officiis neque sapiente aperiam, culpa animi doloremque facilis voluptatibus iste mollitia rem?"
2012-09-20T01:39:02,804f69fb-b6ed-4832-9f18-d2df01e9cca3,hardana36,"Esse nulla laboriosam magnam earum tenetur et excepturi ad, id doloribus delectus modi sunt sequi sit possimus quae, necessitatibus dolorum harum quasi sapiente quod a numquam explicabo quae est fuga, ullam nihil at error distinctio quia voluptate alias ab fugit, adipisci veritatis dignissimos quos magni temporibus fugiat quod modi ad accusantium."
2016-10-27T10:56:03,2bca86c4-9509-4855-88d8-e14c525290ab,najam17,"Ratione quas error animi, expedita voluptate odio deserunt quae accusamus?"
2014-02-18T17:44:58,a08d7691-b80e-4e73-8862-1dc97f5444cf,gprastuti,"Aspernatur nobis saepe itaque nostrum officia nesciunt aliquam, sint hic illo ab ducimus quo magnam vel, pariatur explicabo assumenda quod, aspernatur sed quas voluptas cupiditate exercitationem dolor enim eligendi quidem suscipit tempora, aliquid architecto odio impedit quibusdam eos rem ut fuga dolor consequuntur dolorem?"
2013-01-12T22:06:30,6b2cca09-b620-4edf-bbb8-bf6a66945394,naryani,"Aliquam explicabo ex nihil, delectus esse ratione perspiciatis perferendis eos ad dicta facere quidem consequatur vitae, odit id quis nemo minima accusamus vero doloribus?"
2009-05-31T19:13:56,766cad40-3ebd-4247-902a-93c39d5512c8,ogunarto,"Culpa nobis consectetur maxime ad rerum qui, distinctio non blanditiis ab dolore assumenda inventore officia laboriosam, quibusdam quod repellendus dolore neque perspiciatis amet doloremque repellat laudantium sit, vitae non possimus ad modi fugiat accusamus dignissimos ipsam quas est, delectus maxime provident esse nostrum tenetur labore illum quis nemo sed."
2013-06-27T09:24:21,0f89c8b5-f325-4f1d-bfd0-ddd25e5cc8df,zpranowo,"Placeat voluptatibus cum illum consequuntur perferendis, laudantium fuga vel ex vero nihil sint ut ratione vitae, excepturi inventore obcaecati cumque, neque repellendus id autem vero nostrum?"
2004-07-17T15:02:53,1394cc92-10de-4674-9119-55ad42b2cb3f,gpuspita,"Possimus in laudantium amet eos quam obcaecati, error doloremque ut veniam alias rerum aliquam tenetur aspernatur iste qui?"
2023-02-08T15:09:02,a8003f4a-0fd3-4527-9f84-4b294fee9ae6,frahayu,"Obcaecati dicta explicabo distinctio suscipit, suscipit sit soluta cumque alias quis veniam aspernatur, ab in ipsum nulla quidem quia fugiat possimus animi ea molestiae soluta, fugit ea facilis deserunt quibusdam beatae veritatis vel, provident nostrum laudantium repellat atque."
2012-12-30T12:53:02,aeca0fa8-b450-4e98-a4fb-4e3c674e5e8e,atmaja01,"Recusandae doloremque modi fuga a assumenda in corrupti natus harum nobis, maiores cupiditate aliquam, provident ullam cum?"
2004-06-19T18:15:44,80510f4f-35c4-4b69-8b91-1b5430e05c77,fmaryadi,"Similique eos modi consequuntur esse omnis quis culpa sequi, veritatis eos eum accusantium necessitatibus?"
2019-12-03T13:07:10,974ce5d1-a484-439a-8b68-9ff118569148,dfirmansyah,"At recusandae velit quisquam veniam, at voluptatibus vero enim accusantium eos repellat architecto explicabo obcaecati, ipsam similique libero unde explicabo autem consectetur molestiae, quos amet at dolorem incidunt, praesentium voluptas dignissimos blanditiis sunt minima."
2013-08-11T08:42:22,d0692005-f22b-4252-87c9-bac595005d4d,dagelmandasari,"Doloribus similique dolorum dolore, neque consequuntur esse nam recusandae magnam numquam veritatis consectetur iusto magni corporis, et illum recusandae magni dolores, iusto provident corrupti suscipit necessitatibus illo dolor praesentium nesciunt exercitationem harum ab?"
2019-07-05T00:22:47,0294f822-f1f6-48ca-aa44-6d7e97cb78b1,rlestari,"Eum ipsa est fuga quae qui maxime inventore cumque possimus voluptatibus rerum, hic officia mollitia deleniti quidem eius fugit repellendus aliquam velit itaque distinctio, sapiente in aperiam dolores omnis, repellat quam aut vel eos aperiam error accusamus."
2005-11-30T21:38:37,81c03f4d-c812-4a26-8d90-d8194885e10c,ida50,"Quibusdam corrupti quis architecto fugit sed, aut error dolorum."
1990-10-20T15:52:14,6d7a0ec3-6151-49d4-b63c-a12470a81e36,mjailani,"Consequuntur hic tempore impedit excepturi, possimus ab nostrum blanditiis laboriosam quidem, repellat fuga odio aut reiciendis debitis soluta officia accusamus facere molestias."
2020-02-19T09:36:17,c7e3cae2-495e-44f0-ab09-09181f396cc9,martana40,"Temporibus sed nisi laudantium, nostrum iste sit ipsam distinctio libero, hic quibusdam dolorum exercitationem molestiae aliquid porro similique aperiam nostrum, non incidunt iure quidem quibusdam magnam at accusamus neque ipsum molestiae pariatur, atque vel aspernatur qui soluta veritatis porro a architecto incidunt aut esse."
1981-11-05T22:03:30,a093b537-db38-4ce6-9007-6422c878bd6e,mumpuni11,"Voluptate omnis quae eaque velit, dignissimos inventore aut atque, omnis reprehenderit dolorum, unde iste quos animi ad eum, molestiae consectetur culpa officia voluptatem dolorum porro animi quam quisquam."
2015-12-01T19:02:07,b5ba635e-fc38-438b-a6dc-803c82a15a83,prasastahardana,"Voluptas temporibus hic nobis atque quam deleniti aliquid itaque tenetur, possimus hic esse voluptas quisquam maiores nostrum est ratione, numquam aperiam explicabo alias sunt provident eligendi illum debitis, possimus dolorum consequuntur quo?"
2005-03-09T09:48:49,c57cba3a-9a0f-4b35-ae89-bc0f4f09216c,kamal06,"Non qui corrupti similique esse autem, veniam beatae incidunt illo, veritatis eum iusto doloribus quidem temporibus quis fugit minus saepe quod, sint eligendi eveniet nulla repudiandae suscipit, aperiam officiis inventore esse odit quibusdam corrupti adipisci repellat consequatur."
2007-12-18T12:35:09,17a5ac3c-f131-4cf2-bc21-cc613ea3010e,dlaksita,"Magnam eos ea perferendis odio sapiente, debitis optio quas ipsa neque perspiciatis at voluptas ex quia nihil inventore, animi quidem atque quis tempore ad, iste eveniet porro aliquam quas vitae possimus officiis suscipit beatae ipsum velit, earum dicta id quae maiores totam hic distinctio eum facere soluta illo?"
1996-02-04T09:58:45,5f4e0de9-1b46-4232-9bde-26083827cadb,irahmawati,"Nobis pariatur praesentium sint rem suscipit repudiandae veniam distinctio nesciunt numquam vel, ab aut voluptate magnam, repellat deleniti ea nostrum quod exercitationem, odio ipsam sapiente unde?"
2012-03-06T15:07:41,51369c0f-610b-4f0c-8ab7-25b83b16ce42,tasnim45,"Eius ab quos, placeat repudiandae commodi reiciendis odio voluptas, eius laudantium blanditiis nesciunt vitae nulla beatae voluptas maiores magni, maiores doloribus rerum quae quis saepe consequatur excepturi dolores fuga, iusto velit maiores minima numquam?"
1998-12-30T08:50:45,6416d19a-a91c-4cb2-aace-bccf3ba5f0ad,firmansyahluwes,"Corrupti esse possimus quod repellat id, laudantium voluptate laborum voluptas saepe?"
2014-12-28T07:46:18,dbcc089d-b6fb-45e4-86c6-881596f7ca8a,maryadidarijan,"Beatae dicta eveniet maiores totam cum, quisquam voluptatum doloribus mollitia nam quis, quasi pariatur alias dolor vel provident reiciendis consectetur quibusdam numquam ut nihil, praesentium nostrum repellendus?"
1975-12-24T08:42:10,08172c42-aaec-4cd8-9cc5-4d5b142896ee,tmaulana,"Nostrum consectetur inventore iure deleniti veritatis aspernatur corporis saepe, hic maiores aliquid aliquam non rerum officia?"
2022-01-15T00:22:32,ff24f8d2-5ca6-47de-91fd-519d290303ad,purwanto59,"Odio perspiciatis accusantium, consectetur praesentium ab culpa cupiditate sunt dignissimos quaerat repellat maiores rerum non."
2017-12-08T19:18:48,d83c21d7-7184-433b-8e5e-0fb8e27d8e08,yahyapangestu,"Molestias iste esse enim quos culpa non, at tempora quasi, a quia at nihil eaque, voluptatibus nostrum placeat ipsam libero corporis voluptatum provident sint minima illo?"
1978-11-20T07:38:49,b778019f-49f2-4e35-8804-6714870f9404,marwata48,"Delectus vero quam maiores animi voluptatem in ad eum eius nam, expedita aliquam inventore ad qui dignissimos earum quas nesciunt, placeat iure totam amet corporis quis necessitatibus maiores dolores deleniti, nemo quas ea in possimus quasi a error quod, excepturi est fuga tempore iste consectetur harum ipsa?"
2019-11-22T03:07:35,2ae6d3e1-ae02-400b-9d0a-9852a5c89e6c,wibowoatmaja,"Distinctio rem laudantium explicabo dolorem eligendi impedit, dolores pariatur sint saepe accusamus optio laudantium reprehenderit?"
2004-05-08T04:57:13,5e0d5770-33dc-4fc2-b58d-10e9184475b0,nasab98,"Perspiciatis accusamus asperiores iusto nobis ipsum optio, placeat non ducimus perferendis necessitatibus?"
2008-06-04T01:29:16,c29851f8-c6b2-4de0-bb23-e65faefe4b0d,putuoktaviani,"Enim commodi dolorum dolores nam ducimus labore in iusto reiciendis iste porro, omnis sit dicta id ex, cum sit ab atque animi ipsam cupiditate, quo laudantium incidunt a, omnis officia saepe vero velit voluptate quibusdam?"
1981-06-05T04:58:42,8df983df-d08f-4cab-9bf4-c6ba3244fab6,naradiwahyuni,"Ipsa atque deserunt exercitationem tempora consequuntur repellat quis, saepe nam temporibus ratione laborum veniam quis nesciunt omnis neque."
1993-04-16T18:54:57,0a3276c3-89cc-4af5-b12b-bf7d9ce5c84e,teguhsimanjuntak,"Quae laudantium sit voluptates quibusdam dolorum aperiam neque accusantium, voluptatem sed adipisci voluptas fuga error ea cum laborum tempore sit, atque vitae possimus sed officia consequatur dicta corrupti itaque maxime sint nesciunt?"
2012-03-15T16:44:02,6ba46b7b-f300-4993-a8ef-672a85d23f59,harsanto59,"Est voluptatem iure earum sit ipsam modi dolores, necessitatibus quidem adipisci debitis nulla doloribus aspernatur, cumque consectetur voluptas ut, sed in cupiditate ut consequatur repellendus distinctio fugit placeat amet, nisi necessitatibus voluptate asperiores eos quam recusandae officia."
2014-07-28T19:29:02,8e10d9fa-467d-48ce-8e8f-a2f29ce6ed68,kadir56,"Eius debitis exercitationem distinctio id vel consequatur molestias praesentium delectus quidem, maiores ipsa nam quo illum nobis fugiat deleniti non explicabo."
1986-03-01T04:30:24,9e5a006f-0fdd-4ccc-bd04-2cd199bb7cfd,ibunwijaya,"Aperiam odio maxime labore perspiciatis, omnis amet libero vero officiis dolorum molestiae?"
1970-09-10T19:30:06,8c26ea5c-6980-4800-a867-9b453cf7a6b3,ppudjiastuti,"Alias quam ex quae distinctio doloremque modi architecto deleniti assumenda, quam aliquam placeat et nostrum, perferendis repudiandae eius aspernatur, totam voluptas eligendi odio sint corporis incidunt reiciendis soluta odit quam quisquam, dolor temporibus nam vitae necessitatibus?"
2004-07-08T16:30:27,082336fe-6404-464f-b178-142cbc779192,chelseautami,"Ducimus molestiae omnis accusamus quia distinctio ad a, vitae fugiat repudiandae, amet sed vitae iusto impedit cupiditate voluptate dolores quaerat voluptates officia vero, minus dolorum eum incidunt dolore sint numquam voluptate fugit provident, asperiores autem et sint molestiae voluptatem ipsum praesentium aperiam aspernatur quis."
2022-06-08T17:34:43,fea37079-15f4-4ec5-9de9-a7da0bacff40,prasetyo63,"Nemo facilis quam ullam possimus maiores quisquam facere quod, voluptatem quos ipsa atque laudantium nisi est eligendi modi ex?"
1976-11-09T09:23:15,397d5988-f0cb-428d-9218-cf0539184b46,kpurwanti,"Asperiores et corrupti maiores voluptate harum modi velit dolorum, numquam ab possimus iusto eligendi autem incidunt at repellendus in distinctio explicabo, doloribus ut ea, tempore cum obcaecati neque nesciunt sunt quod ea totam, cupiditate adipisci voluptatum corporis repellendus iste."
1978-08-08T12:48:25,b2c64785-25cb-4eee-aeac-5bf70766e284,zwahyudin,"Earum saepe ipsum laudantium hic quod obcaecati, facilis perspiciatis mollitia rerum explicabo amet fugiat cupiditate quaerat, libero dicta id quas atque maiores laborum praesentium, tempora nisi eaque quos molestias iure modi enim ratione?"
1984-01-12T06:02:49,550ba1bd-d08f-4264-885d-e98e7a48e92f,ian03,"Maiores ratione perferendis fugit itaque porro obcaecati, hic accusantium quos quam dignissimos iure illo quisquam inventore quis, quae debitis aspernatur vero, veritatis aliquam optio non minus fugit quisquam iste."
